Location,Country,Type_var,Type of indicator,Variable,Indicator,Time,Value
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2005,76.03284522
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2006,76.75710501
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2007,76.75055718
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2008,76.59736109
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2009,79.09470955
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2010,79.03248724
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2011,79.98461145
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2012,80.45555688
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2013,80.37708222
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2014,80.50408358
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2015,81.50141709
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2016,81.39647327
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2017,81.36186571
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2018,81.51977117
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2019,82.369713
MEX,Mexico,AVERAGE,Average,3_2,Housing affordability,2020,81.91261014
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2004,81.71547212
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2005,82.38627367
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2006,80.6684367
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2007,81.36409223
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2008,81.44372306
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2009,82.03687837
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2010,81.26271982
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2011,82.04112754
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2012,82.35972272
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2013,82.28411264
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2014,82.50319626
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2015,82.61611495
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2016,82.22496409
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2017,82.3315724
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2018,82.09233867
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2019,82.22409563
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2020,82.45849193
NOR,Norway,AVERAGE,Average,3_2,Housing affordability,2021,82.25402456
FIN,Finland,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,3.873798189
FIN,Finland,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,4.236077957
NLD,Netherlands,AVERAGE,Average,6_5,Adult skills (literacy),2012,284.00687
MEX,Mexico,DEP,Deprivation,6_5,Adult skills (literacy),2017,4.5433062
GRC,Greece,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,21.85594451
GRC,Greece,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,28.95234322
IRL,Ireland,AVERAGE,Average,6_4,Adult skills (numeracy),2012,255.59041
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2010,8.013675362
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2011,7.233207673
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2012,7.159074396
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2013,6.38904497
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2014,6.317519397
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2015,6.278167665
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2016,6.308420002
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2017,6.374020875
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2018,6.383962929
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2019,6.515584886
FRA,France,DEP,Deprivation,3_1,Overcrowding rate,2020,7.597067207
HUN,Hungary,DEP,Deprivation,8_1,Having a say in government,2017,44.99168684
POL,Poland,AVERAGE,Average,6_5,Adult skills (literacy),2012,266.90377
NOR,Norway,DEP,Deprivation,6_5,Adult skills (literacy),2012,2.2860016
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2011,13.4613201
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2012,13.41533661
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2013,12.14709952
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2014,11.70465052
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2015,10.96286029
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2016,9.387072176
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2017,9.583680332
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2018,9.413213283
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2019,8.680021763
SVN,Slovenia,DEP,Deprivation,3_1,Overcrowding rate,2020,8.605549484
DEU,Germany,DEP,Deprivation,6_4,Adult skills (numeracy),2012,5.0578953
SVK,Slovak Republic,DEP,Deprivation,8_1,Having a say in government,2012,64.89476196
ESP,Spain,AVERAGE,Average,6_5,Adult skills (literacy),2012,251.78983
NZL,New Zealand,AVERAGE,Average,6_4,Adult skills (numeracy),2014,271.12553
DEU,Germany,AVERAGE,Average,2_8,Earnings,2004,48415
DEU,Germany,AVERAGE,Average,2_8,Earnings,2005,48590
DEU,Germany,AVERAGE,Average,2_8,Earnings,2006,48580
DEU,Germany,AVERAGE,Average,2_8,Earnings,2007,48433
DEU,Germany,AVERAGE,Average,2_8,Earnings,2008,48650
DEU,Germany,AVERAGE,Average,2_8,Earnings,2009,48659
DEU,Germany,AVERAGE,Average,2_8,Earnings,2010,49085
DEU,Germany,AVERAGE,Average,2_8,Earnings,2011,50076
DEU,Germany,AVERAGE,Average,2_8,Earnings,2012,50744
DEU,Germany,AVERAGE,Average,2_8,Earnings,2013,51221
DEU,Germany,AVERAGE,Average,2_8,Earnings,2014,52080
DEU,Germany,AVERAGE,Average,2_8,Earnings,2015,53278
DEU,Germany,AVERAGE,Average,2_8,Earnings,2016,54094
DEU,Germany,AVERAGE,Average,2_8,Earnings,2017,54664
DEU,Germany,AVERAGE,Average,2_8,Earnings,2018,55443
DEU,Germany,AVERAGE,Average,2_8,Earnings,2019,56332
DEU,Germany,AVERAGE,Average,2_8,Earnings,2020,55921
DEU,Germany,AVERAGE,Average,2_8,Earnings,2021,56040
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2010,35.37263274
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2011,35.52197814
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2012,35.12578607
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2013,33.32274556
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2014,29.59918678
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2015,27.86410153
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2016,27.21004486
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2017,26.88149214
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2018,12.55047321
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2019,11.28889769
HUN,Hungary,DEP,Deprivation,3_1,Overcrowding rate,2020,10.92117801
CZE,Czechia,DEP,Deprivation,6_5,Adult skills (literacy),2012,4.0610816
RUS,Russia,DEP,Deprivation,8_1,Having a say in government,2012,33.73947158
TUR,Türkiye,AVERAGE,Average,6_5,Adult skills (literacy),2014,226.54404
ISR,Israel,DEP,Deprivation,6_5,Adult skills (literacy),2014,5.4036726
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2010,10.23431867
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2011,10.71265563
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2012,11.59403399
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2013,11.92825735
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2014,12.6881659
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2015,11.36681587
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2016,11.38462797
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2017,12.26109639
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2018,10.85599586
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2019,12.37694025
AUT,Austria,DEP,Deprivation,3_1,Overcrowding rate,2020,10.6852144
POL,Poland,DEP,Deprivation,6_4,Adult skills (numeracy),2012,8.6117839
GRC,Greece,AVERAGE,Average,6_4,Adult skills (numeracy),2014,251.86061
LVA,Latvia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,7.5341449
LVA,Latvia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,11.24384781
NLD,Netherlands,DEP,Deprivation,6_4,Adult skills (numeracy),2012,3.9102231
FIN,Finland,AVERAGE,Average,6_4,Adult skills (numeracy),2012,282.22661
FRA,France,DEP,Deprivation,6_5,Adult skills (literacy),2012,3.43065
ESP,Spain,DEP,Deprivation,6_4,Adult skills (numeracy),2012,8.1720936
CZE,Czechia,DEP,Deprivation,8_1,Having a say in government,2012,58.99060826
SWE,Sweden,AVERAGE,Average,6_4,Adult skills (numeracy),2012,279.05243
DNK,Denmark,AVERAGE,Average,6_5,Adult skills (literacy),2012,270.78754
SVK,Slovak Republic,DEP,Deprivation,6_5,Adult skills (literacy),2012,2.69203
LTU,Lithuania,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,9.98305724
LTU,Lithuania,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,16.19696152
DNK,Denmark,DEP,Deprivation,6_4,Adult skills (numeracy),2012,3.3967772
CHL,Chile,DEP,Deprivation,6_5,Adult skills (literacy),2014,5.1302003
ISR,Israel,DEP,Deprivation,8_1,Having a say in government,2014,55.91220582
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2004,55977
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2005,60319
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2006,63492
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2007,65399
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2008,57976
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2009,49081
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2010,50508
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2011,52651
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2012,52378
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2013,53176
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2014,53931
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2015,57497
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2016,61991
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2017,67897
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2018,71757
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2019,71003
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2020,68119
ISL,Iceland,AVERAGE,Average,2_8,Earnings,2021,72047
RUS,Russia,DEP,Deprivation,6_5,Adult skills (literacy),2012,4.5578336
AUT,Austria,DEP,Deprivation,6_5,Adult skills (literacy),2012,4.8275085
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2010,6.053862721
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2011,6.115240604
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2012,6.065390632
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2013,7.076738775
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2014,5.438809469
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2015,6.079091504
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2016,5.772727728
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2017,6.147712469
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2018,7.366235554
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2019,7.340869308
NOR,Norway,DEP,Deprivation,3_1,Overcrowding rate,2020,7.005413622
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2010,5.322116986
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2011,5.027185753
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2012,4.639767483
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2013,5.122088641
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2014,5.277840421
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2015,5.4114528
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2016,5.585882068
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2018,5.350963771
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2019,5.054440349
CHE,Switzerland,DEP,Deprivation,3_1,Overcrowding rate,2020,5.279430375
SWE,Sweden,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,5.574043261
SWE,Sweden,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,5.850146264
CHL,Chile,DEP,Deprivation,3_1,Overcrowding rate,2011,9.821619093
CHL,Chile,DEP,Deprivation,3_1,Overcrowding rate,2013,9.25341174
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2010,35.65701246
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2012,35.04658341
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2014,33.26596618
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2016,33.86959732
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2018,33.19112062
MEX,Mexico,DEP,Deprivation,3_1,Overcrowding rate,2020,31.04355633
LTU,Lithuania,AVERAGE,Average,6_4,Adult skills (numeracy),2014,267.19881
EST,Estonia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,17.74271724
EST,Estonia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,13.30587973
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2008,10.4
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2009,17
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2010,20.8
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2011,30.2
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2012,33.6
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2013,36.8
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2014,45.4
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2015,44.3
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2016,48.1
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2017,53.8
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2018,59.3252795
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2019,63
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2020,75.61
BRA,Brazil,AVERAGE,Average,3_5,Households with internet access at home ,2021,71.76
FRA,France,DEP,Deprivation,8_1,Having a say in government,2012,63.95788283
BEL-VLG,Flanders,AVERAGE,Average,6_4,Adult skills (numeracy),2012,280.38618
PRT,Portugal,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,13.50889871
PRT,Portugal,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,9.49226168
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2004,51725
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2005,52618
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2006,53505
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2007,54101
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2008,54817
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2009,56145
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2010,56776
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2011,56477
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2012,56393
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2013,56787
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2014,57870
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2015,58890
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2016,58879
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2017,59220
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2018,59731
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2019,60265
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2020,60984
DNK,Denmark,AVERAGE,Average,2_8,Earnings,2021,61331
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2010,17.20965058
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2011,16.09672755
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2012,15.50689787
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2013,15.66667706
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2014,15.20373672
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2015,13.69627267
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2016,13.56226504
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2017,12.19584122
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2018,12.23502383
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2019,11.60843074
CZE,Czechia,DEP,Deprivation,3_1,Overcrowding rate,2020,11.14643961
JPN,Japan,AVERAGE,Average,2_8,Earnings,2004,38314
JPN,Japan,AVERAGE,Average,2_8,Earnings,2005,39299
JPN,Japan,AVERAGE,Average,2_8,Earnings,2006,39276
JPN,Japan,AVERAGE,Average,2_8,Earnings,2007,39171
JPN,Japan,AVERAGE,Average,2_8,Earnings,2008,38856
JPN,Japan,AVERAGE,Average,2_8,Earnings,2009,38300
JPN,Japan,AVERAGE,Average,2_8,Earnings,2010,38421
JPN,Japan,AVERAGE,Average,2_8,Earnings,2011,39037
JPN,Japan,AVERAGE,Average,2_8,Earnings,2012,38388
JPN,Japan,AVERAGE,Average,2_8,Earnings,2013,38418
JPN,Japan,AVERAGE,Average,2_8,Earnings,2014,37726
JPN,Japan,AVERAGE,Average,2_8,Earnings,2015,37542
JPN,Japan,AVERAGE,Average,2_8,Earnings,2016,38056
JPN,Japan,AVERAGE,Average,2_8,Earnings,2017,38151
JPN,Japan,AVERAGE,Average,2_8,Earnings,2018,38584
JPN,Japan,AVERAGE,Average,2_8,Earnings,2019,39077
JPN,Japan,AVERAGE,Average,2_8,Earnings,2020,38850
JPN,Japan,AVERAGE,Average,2_8,Earnings,2021,39711
SVN,Slovenia,DEP,Deprivation,8_1,Having a say in government,2014,72.93461596
POL,Poland,AVERAGE,Average,2_8,Earnings,2004,22774
POL,Poland,AVERAGE,Average,2_8,Earnings,2005,22731
POL,Poland,AVERAGE,Average,2_8,Earnings,2006,22880
POL,Poland,AVERAGE,Average,2_8,Earnings,2007,23616
POL,Poland,AVERAGE,Average,2_8,Earnings,2008,24875
POL,Poland,AVERAGE,Average,2_8,Earnings,2009,24811
POL,Poland,AVERAGE,Average,2_8,Earnings,2010,25512
POL,Poland,AVERAGE,Average,2_8,Earnings,2011,25481
POL,Poland,AVERAGE,Average,2_8,Earnings,2012,25218
POL,Poland,AVERAGE,Average,2_8,Earnings,2013,25486
POL,Poland,AVERAGE,Average,2_8,Earnings,2014,26026
POL,Poland,AVERAGE,Average,2_8,Earnings,2015,26710
POL,Poland,AVERAGE,Average,2_8,Earnings,2016,28051
POL,Poland,AVERAGE,Average,2_8,Earnings,2017,29236
POL,Poland,AVERAGE,Average,2_8,Earnings,2018,31213
POL,Poland,AVERAGE,Average,2_8,Earnings,2019,32695
POL,Poland,AVERAGE,Average,2_8,Earnings,2020,33330
POL,Poland,AVERAGE,Average,2_8,Earnings,2021,33566
HUN,Hungary,DEP,Deprivation,6_5,Adult skills (literacy),2017,4.6471576
TUR,Türkiye,DEP,Deprivation,6_4,Adult skills (numeracy),2014,11.189335
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2010,29.72312868
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2011,29.07481194
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2012,28.55841815
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2013,29.45584953
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2014,28.06406319
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2015,27.66226828
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2016,27.3581475
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2017,26.43256485
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2018,25.7545501
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2019,25.69913268
SVK,Slovak Republic,DEP,Deprivation,3_1,Overcrowding rate,2020,22.28568941
MEX,Mexico,DEP,Deprivation,8_1,Having a say in government,2017,45.77382291
EST,Estonia,AVERAGE,Average,6_4,Adult skills (numeracy),2012,273.11948
SVN,Slovenia,DEP,Deprivation,6_5,Adult skills (literacy),2014,5.4097562
CAN,Canada,AVERAGE,Average,6_4,Adult skills (numeracy),2012,265.46186
NOR,Norway,DEP,Deprivation,8_1,Having a say in government,2012,34.70374235
LUX,Luxembourg,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,8.727188241
LUX,Luxembourg,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,9.832665696
DEU,Germany,AVERAGE,Average,6_5,Adult skills (literacy),2012,269.80837
ESP,Spain,AVERAGE,Average,2_8,Earnings,2004,38240
ESP,Spain,AVERAGE,Average,2_8,Earnings,2005,38404
ESP,Spain,AVERAGE,Average,2_8,Earnings,2006,38221
ESP,Spain,AVERAGE,Average,2_8,Earnings,2007,38635
ESP,Spain,AVERAGE,Average,2_8,Earnings,2008,40000
ESP,Spain,AVERAGE,Average,2_8,Earnings,2009,42518
ESP,Spain,AVERAGE,Average,2_8,Earnings,2010,42116
ESP,Spain,AVERAGE,Average,2_8,Earnings,2011,41363
ESP,Spain,AVERAGE,Average,2_8,Earnings,2012,40205
ESP,Spain,AVERAGE,Average,2_8,Earnings,2013,40208
ESP,Spain,AVERAGE,Average,2_8,Earnings,2014,40085
ESP,Spain,AVERAGE,Average,2_8,Earnings,2015,40684
ESP,Spain,AVERAGE,Average,2_8,Earnings,2016,40455
ESP,Spain,AVERAGE,Average,2_8,Earnings,2017,39927
ESP,Spain,AVERAGE,Average,2_8,Earnings,2018,39794
ESP,Spain,AVERAGE,Average,2_8,Earnings,2019,39877
ESP,Spain,AVERAGE,Average,2_8,Earnings,2020,38426
ESP,Spain,AVERAGE,Average,2_8,Earnings,2021,39202
USA,United States,AVERAGE,Average,6_5,Adult skills (literacy),2012,271.72277
USA,United States,AVERAGE,Average,6_5,Adult skills (literacy),2017,270.87962
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2004,13960
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2005,16237
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2006,17904
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2007,22073
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2008,22775
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2009,20567
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2010,19772
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2011,19086
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2012,19861
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2013,20811
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2014,22206
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2015,24062
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2016,25473
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2017,26387
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2018,27357
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2019,28547
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2020,29813
LVA,Latvia,AVERAGE,Average,2_8,Earnings,2021,32235
NLD,Netherlands,DEP,Deprivation,6_5,Adult skills (literacy),2012,2.3905582
CZE,Czechia,AVERAGE,Average,6_4,Adult skills (numeracy),2012,275.73383
AUT,Austria,AVERAGE,Average,6_4,Adult skills (numeracy),2012,275.04404
DEU,Germany,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,14.36069627
DEU,Germany,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,13.55761394
RUS,Russia,DEP,Deprivation,6_4,Adult skills (numeracy),2012,5.6692744
FIN,Finland,AVERAGE,Average,2_8,Earnings,2004,42994
FIN,Finland,AVERAGE,Average,2_8,Earnings,2005,43899
FIN,Finland,AVERAGE,Average,2_8,Earnings,2006,44808
FIN,Finland,AVERAGE,Average,2_8,Earnings,2007,45406
FIN,Finland,AVERAGE,Average,2_8,Earnings,2008,45795
FIN,Finland,AVERAGE,Average,2_8,Earnings,2009,46190
FIN,Finland,AVERAGE,Average,2_8,Earnings,2010,46829
FIN,Finland,AVERAGE,Average,2_8,Earnings,2011,46842
FIN,Finland,AVERAGE,Average,2_8,Earnings,2012,46879
FIN,Finland,AVERAGE,Average,2_8,Earnings,2013,46411
FIN,Finland,AVERAGE,Average,2_8,Earnings,2014,46395
FIN,Finland,AVERAGE,Average,2_8,Earnings,2015,46759
FIN,Finland,AVERAGE,Average,2_8,Earnings,2016,47169
FIN,Finland,AVERAGE,Average,2_8,Earnings,2017,46899
FIN,Finland,AVERAGE,Average,2_8,Earnings,2018,47245
FIN,Finland,AVERAGE,Average,2_8,Earnings,2019,47731
FIN,Finland,AVERAGE,Average,2_8,Earnings,2020,47878
FIN,Finland,AVERAGE,Average,2_8,Earnings,2021,49708
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2004,16.07081417
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2005,15.17907877
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2006,13.44814385
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2007,12.88563314
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2008,11.32929062
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2009,11.86154732
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2010,14.11351658
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2011,14.79324245
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2012,14.54879791
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2013,14.29953391
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2014,14.48381239
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2015,14.43501561
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2016,15.69832344
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2017,16.59089917
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2018,16.83386508
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2019,18.59455974
